Package_ID,Length,Width,Height,Weight,Type,Delay_Cost
P-1,174,6,22,12,Priority,0
P-2,45,13,48,11,Priority,0
P-3,180,32,46,15,Priority,0
P-4,177,81,69,17,Priority,0
P-5,47,94,14,8,Priority,0
P-6,102,15,10,13,Priority,0
P-7,120,23,63,12,Priority,0
P-8,181,54,64,10,Priority,0
P-9,144,28,35,18,Priority,0
P-10,31,28,12,18,Priority,0
P-11,15,61,52,5,Priority,0
P-12,32,22,54,15,Priority,0
P-13,79,70,20,9,Priority,0
P-14,136,105,28,14,Priority,0
P-15,88,77,41,6,Priority,0
P-16,113,120,38,24,Priority,0
P-17,133,19,21,21,Priority,0
P-18,54,15,8,14,Priority,0
P-19,117,12,47,3,Priority,0
P-20,37,17,37,14,Priority,0
P-21,104,54,60,18,Priority,0
P-22,11,112,18,19,Priority,0
P-23,83,70,54,3,Priority,0
P-24,63,23,57,15,Priority,0
P-25,111,53,47,5,Priority,0
P-26,181,66,49,21,Priority,0
P-27,143,56,24,11,Priority,0
P-28,19,62,28,13,Priority,0
P-29,18,34,23,5,Priority,0
P-30,70,40,54,5,Priority,0
P-31,170,29,27,3,Priority,0
P-32,48,43,9,26,Priority,0
P-33,37,24,46,2,Priority,0
P-34,45,96,47,17,Priority,0
P-35,41,93,34,8,Priority,0
P-36,147,111,43,9,Priority,0
P-37,178,60,11,10,Priority,0
P-38,128,37,17,14,Priority,0
P-39,159,117,9,27,Priority,0
P-40,31,56,24,23,Priority,0
P-41,86,111,37,31,Priority,0
P-42,64,58,33,9,Priority,0
P-43,90,117,26,29,Priority,0
P-44,132,11,11,10,Priority,0
P-45,9,52,6,27,Priority,0
P-46,152,99,46,16,Priority,0
P-47,6,93,46,5,Priority,0
P-48,188,62,39,1,Priority,0
P-49,59,80,57,27,Priority,0
P-50,154,49,43,16,Priority,0
P-51,121,37,47,21,Priority,0
P-52,56,6,18,33,Priority,0
P-53,114,94,51,16,Priority,0
P-54,60,55,64,29,Priority,0
P-55,91,68,4,13,Priority,0
P-56,187,10,10,36,Priority,0
P-57,56,108,70,35,Priority,0
P-58,159,73,32,27,Priority,0
P-59,45,22,46,36,Priority,0
P-60,59,22,46,29,Priority,0
P-61,32,93,45,32,Priority,0
P-62,73,41,46,8,Priority,0
P-63,69,69,6,11,Priority,0
P-64,139,98,22,15,Priority,0
P-65,153,111,44,4,Priority,0
P-66,32,42,8,11,Priority,0
P-67,21,7,10,24,Priority,0
P-68,9,4,5,17,Priority,0
P-69,4,4,4,8,Priority,0
P-70,4,4,4,33,Priority,0
P-71,4,4,4,34,Priority,0
P-72,4,4,4,3,Priority,0
P-73,4,4,4,28,Priority,0
P-74,4,4,4,13,Priority,0
P-75,4,4,4,14,Priority,0
P-76,4,4,4,47,Priority,0
P-77,4,4,4,4,Priority,0
P-78,4,4,4,13,Priority,0
P-79,4,4,4,62,Priority,0
P-80,4,4,4,64,Priority,0
P-81,4,4,4,25,Priority,0
P-82,4,4,4,72,Priority,0
P-83,4,4,4,73,Priority,0
P-84,4,4,4,24,Priority,0
P-85,4,4,4,90,Priority,0
P-86,4,4,4,77,Priority,0
P-87,37,46,66,20,Economy,75
P-88,63,14,94,74,Economy,39
P-89,49,89,91,56,Economy,45
P-90,27,59,51,1,Economy,57
P-91,7,87,45,12,Economy,17
P-92,9,67,53,16,Economy,98
P-93,19,57,49,86,Economy,84
P-94,18,56,57,56,Economy,55
P-95,74,19,10,59,Economy,87
P-96,99,42,62,54,Economy,41
P-97,99,43,29,75,Economy,12
P-98,76,19,39,86,Economy,31
P-99,22,93,13,10,Economy,35
P-100,82,37,99,75,Economy,36
P-101,72,12,48,48,Economy,85
P-102,32,82,28,30,Economy,76
P-103,84,100,100,55,Economy,74
P-104,87,87,11,83,Economy,69
P-105,33,10,92,25,Economy,48
P-106,89,77,72,88,Economy,22
P-107,97,10,74,90,Economy,38
P-108,57,60,60,51,Economy,80
P-109,30,25,10,18,Economy,11
P-110,6,100,55,88,Economy,51
P-111,77,64,44,67,Economy,67
P-112,7,75,73,70,Economy,90
P-113,39,78,98,32,Economy,90
P-114,38,25,46,63,Economy,41
P-115,89,5,58,83,Economy,22
P-116,47,63,86,20,Economy,93
P-117,97,32,30,8,Economy,13
P-118,11,83,23,76,Economy,52
P-119,79,49,44,94,Economy,45
P-120,27,26,11,37,Economy,98
P-121,23,49,18,96,Economy,55
P-122,13,81,26,23,Economy,93
P-123,29,33,46,73,Economy,84
P-124,37,34,18,79,Economy,10
P-125,16,37,30,13,Economy,97
P-126,92,97,5,83,Economy,13
P-127,56,95,30,93,Economy,97
P-128,52,56,19,45,Economy,89
P-129,40,42,51,86,Economy,39
P-130,4,35,59,42,Economy,38
P-131,19,40,50,99,Economy,37
P-132,83,70,77,36,Economy,60
P-133,14,39,45,99,Economy,55
P-134,62,30,12,9,Economy,19
P-135,56,13,62,27,Economy,87
P-136,4,37,23,98,Economy,54
P-137,86,89,24,25,Economy,91
P-138,43,43,74,67,Economy,28
P-139,49,82,48,33,Economy,99
P-140,67,68,79,36,Economy,19
P-141,73,68,14,2,Economy,97
P-142,30,60,61,71,Economy,97
P-143,67,85,45,45,Economy,83
